original,translation,target,label
#Burundi—Nkurunziza’s envoy to the UN now recognizes that there was a crisis since 2015. He spent the last 3 years denying it. He now says it’s over &amp; all is well. He forgets:‘¢ 400K refugees outside Burundi‘¢ 2000+ victims who need justice‘¢3 million affected by hunger‘¢... https://t.co/lr30iPbGUk,"#Burundi—Đặc phái viên của Nkurunziza tại Liên Hợp Quốc giờ mới thừa nhận cuộc khủng hoảng từ năm 2015. Trước đó, ông đã phủ nhận liên tục trong 3 năm. Giờ thì ông bảo mọi chuyện đã ổn. Nhưng mà quên rằng: 400.000 người tị nạn, hơn 2000 nạn nhân cần công lý và 3 triệu người bị đói…",Immigrants and Refugees,Non HS
@MailOnline Another incident in Germany will it be a drunk driver or another angry immigrant with issues innocent to proven Guilty there is so much goodwill before it becomes salt in the wounds of a giving Nation,"@MailOnline Lại có vụ ở Đức, không biết là tài xế say xỉn hay người nhập cư có vấn đề nữa. Ở đất nước bao dung mà lòng nhân từ cũng có giới hạn.",Immigrants and Refugees,Non HS
@SpeakerRyan Our borders are a mess too. #BuildThatWall,@SpeakerRyan Biên giới của chúng ta cũng khá lộn xộn. #XâyTườngĐi,Immigrants and Refugees,Non HS
"Absolutely in agreement. Genuine refugees welcome. Grown men, with smartphones, pretending to be children - not welcome. https://t.co/Gss3dfFJ4d",Đồng ý hoàn toàn. Những người tị nạn chân chính hoàn toàn được chào đón. Nhưng người lớn giả vờ làm trẻ em thì không nên.,Immigrants and Refugees,Non HS
Don't mess with these migrant dads #SkimmLife https://t.co/swVmkTlFRz via @theSkimm,Đừng đùa với mấy ông bố nhập cư đầy bản lĩnh này nhé #SkimmLife https://t.co/swVmkTlFRz trích từ @theSkimm,Immigrants and Refugees,Non HS
"Denmark has cut welfare benefits for migrants - ""We'll move to Finland"" They threaten ""Finland will treat us better"" - Free Speech Time - https://t.co/YQ3vDKkIIv @ISupport_Israel","Đan Mạch vừa cắt giảm trợ cấp xã hội cho người di cư - ""Chúng tôi sẽ đi Phần Lan"" Họ thách thức ""Phần Lan sẽ đối xử tốt hơn với chúng tôi.""",Immigrants and Refugees,Non HS
Pew study: Rest of the world takes in more refugees than US for first time https://t.co/b3uEr6G8Ze https://t.co/iT43iQXzp8,"Nghiên cứu của Pew: Lần đầu tiên, các nước khác tiếp nhận nhiều người tị nạn hơn Mỹ.",Immigrants and Refugees,Non HS
it makes no sense. I have a green card as well issued by the exact same agency @USCIS. It is valid for 10 years. The vetting is the EXACT same if not more rigorous for a green card. Why aren’t the refugee travel docs and green cards issued for the same # of validity?,"Vô lý quá, cùng là do @USCIS cấp mà sao thẻ xanh có thể dùng 10 năm mà giấy thông hành cho người tị nạn lại không cùng thời gian đó nhỉ? Kiểm tra để cấp thẻ xanh cũng kĩ lắm mà, có khi còn gắt gao hơn ấy chứ!",Immigrants and Refugees,Non HS
Trump Administration Tells ACLU It’s Responsible for Finding Deported Immigrant Parents https://t.co/LwtYmtAMaf via @legal_reader,Chính quyền Trump cho ACLU biết rằng tổ chức này chịu trách nhiệm tìm kiếm các phụ huynh nhập cư đã bị trục xuất.,Immigrants and Refugees,Non HS
CBI calls for favourable treatment of #EU migrants after #Brexit https://t.co/mkjPsE5BCm,CBI kêu gọi nên có những chính sách ưu đãi cho người di cư từ EU sau #Brexit.,Immigrants and Refugees,Non HS
You realize you are not going to be convincing any loyal board members to the terrific joys of diversity and the cultural enrichment that say the Somali Muslim refugees are bringing to White communities .,Bạn biết rằng mình sẽ khó thuyết phục những thành viên trung thành trong hội đồng rằng sự đa dạng văn hóa và những giá trị văn hóa mà người tị nạn Hồi giáo Somalia mang đến cho các cộng đồng người da trắng vô cùng tuyệt vời.,Immigrants and Refugees,Non HS
@AnnCoulter @TuckerCarlson It was awesome!!! #BuildThatWall,@AnnCoulter @TuckerCarlson Thật tuyệt vời!!! #XâyDựngBứcTường,Immigrants and Refugees,Non HS
#Florence: Maybe we should be thinking #BuildThatWall along our EASTERN border.,#Florence: Có khi mình nên nghĩ đến chuyện #XâyMộtBứcTường dọc biên giới phía ĐÔNG.,Immigrants and Refugees,Non HS
"NPR is trying to group legal and illegal immigration""Jeff Sessions is threatening immigrants rights in... https://t.co/cvnMVppGlO","NPR đang khám phá cách phân biệt giữa nhập cư hợp pháp và không hợp pháp, còn Jeff Sessions thì đang gây lo ngại về quyền lợi của người nhập cư...",Immigrants and Refugees,Non HS
"@adcox71 @TuckerCarlson Agreed! Tonight's show was very informative. Tucker is brilliant, and @AnnCoulter is so smart #BuildThatWall","Đồng ý luôn! Chương trình tối nay cực kỳ nhiều thông tin. Tucker đúng là thiên tài, còn @AnnCoulter thì thật thông minh. #XâyDựngBứcTường",Immigrants and Refugees,Non HS
This human-elephant conflict has seen 13 refugees killed in elephant attacks since Aug. last year https://t.co/uiOIsQ0Toc #ucanews #thereforthevoiceless #refugee #Bangladesh @ucanbd @StephanUttom  @bd_rock @M_RSection @Refugees @RefugeesIntl @UNHumanRights @UNICEF @FortifyRights,"Từ tháng 8 năm ngoái, đã có 13 người tị nạn bị thiệt mạng do xung đột với voi. #ucanews #thereforthevoiceless #refugee #Bangladesh @ucanbd @StephanUttom @bd_rock @M_RSection @Refugees @RefugeesIntl @UNHumanRights @UNICEF @FortifyRights",Immigrants and Refugees,Non HS
#EU migration policy in focus https://t.co/q5ZIeCFOvo,Chính sách di cư của EU đang thu hút sự chú ý.,Immigrants and Refugees,Non HS
UPDATE—Draconian measures are being taken to force Burundian refugees in Mtendeli camp in Tanzania to return to #Burundi despite their fear. Here is an order by Tanzanian authorities closing refugees’ small businesses in the camp effective immediately. https://t.co/Wk7BPxLl6i,CẬP NHẬT—Các biện pháp mạnh đang được áp dụng để ép người tị nạn Burundi ở trại Mtendeli tại Tanzania trở về #Burundi dù họ rất lo sợ. Lệnh từ chính quyền Tanzania đã đóng cửa các cửa hàng nhỏ trong trại ngay lập tức.,Immigrants and Refugees,Non HS
@David_Cameron please think carefully it is not about benifits it is about to many migrants ur already punishing our poor god will interven,"@David_Cameron hãy suy nghĩ thật kỹ, đây không chỉ là vấn đề lợi ích mà là về việc có quá nhiều người di cư, đừng làm khổ những người nghèo của chúng ta, cầu trời cứu giúp.",Immigrants and Refugees,Non HS
"Russia, Turkey, Jordan are in talks on return of Syrian refugees ‘“ Lavrov https://t.co/wc5e5nMkGH https://t.co/Y5wpGcz9uz","Nga, Thổ Nhĩ Kỳ và Jordan đang thảo luận về việc hồi hương người tị nạn Syria, theo Lavrov.",Immigrants and Refugees,Non HS
"In commemoration of #WorldRefugeeDay and beautiful families who have made #Memphis home through refugee resettlement, visit our photo exhibit ""Images of Inspiration &amp; Integration"" at @YourConcourse through Wednesday! https://t.co/27gFwBixVL","Nhân dịp kỷ niệm #NgàyTịNạnThếGiới và gửi lời chào đến những gia đình tuyệt vời đã chọn #Memphis làm tổ ấm qua chương trình tái định cư, mời mọi người ghé thăm triển lãm ảnh ""Hình Ảnh Cảm Hứng & Hòa Nhập"" tại @YourConcourse đến hết thứ Tư nhé!",Immigrants and Refugees,Non HS
The Times Strains to Credit France’s #WorldCup Victory to Immigration https://t.co/AH9bbTisQb,The Times nỗ lực nêu bật rằng chiến thắng #WorldCup của Pháp có đóng góp của cộng đồng nhập cư.,Immigrants and Refugees,Non HS
@FoxNews @POTUS I love it! Do it! #BuildThatWall,@FoxNews @POTUS Thích quá! Thực hiện đi nào! #XâyTườngLên,Immigrants and Refugees,Non HS
The difference is any other legal immigrant has already become citizens and are assimilating into society!! Not trying to over throw the current legal system! https://t.co/FUsfJyNZCi,"Khác biệt là những người nhập cư hợp pháp khác đã trở thành công dân và đang hòa nhập vào xã hội, chứ không phải đang cố gắng thay đổi hệ thống pháp luật hiện tại đâu!",Immigrants and Refugees,Non HS
"Report reveals 300,000 illegal migrants living in one French suburb https://t.co/v05fBQktQ5 via @MailOnline","Một báo cáo cho biết có tới 300,000 người nhập cư không giấy tờ đang sinh sống ở vùng ngoại ô Pháp.",Immigrants and Refugees,Non HS
#Kakuma Refugee Camp benefits from renewable sources of energy | Business Today  https://t.co/iRUrCSNzUH via @KTNNews @philkeits #WithRefugees @UNHCR_Kenya @refugeeaffairs @drckenya @NRC_HoA @tyrusmaina @imaana102,"Trại tị nạn Kakuma đang hưởng lợi từ các nguồn năng lượng tái tạo, thật là một bước tiến xanh bền vững! 🌍💡 #VớiNgườiTịNạn",Immigrants and Refugees,Non HS
There is a hidden fact in the migrants story we have our own waiting lists and no one including the churches held out the hands for them.,"Có một sự thật bị ẩn trong câu chuyện về người di cư mà không có ai, kể cả nhà thờ, đưa tay ra hỗ trợ trong khi chúng ta cũng có nhiều danh sách chờ đợi của riêng mình.",Immigrants and Refugees,Non HS
#CNN #FakeNews #WashingtonPost #MSNBC #DriveByMedia #MediaBiasThe Major media got this WRONG.  They reported that #PresidentTrump called ALL migrants #Animals.  Anyone who actually HEARD the President... https://t.co/67ruWlLYtZ,Các phương tiện truyền thông lớn đã hiểu sai. Họ đưa tin #TổngthốngTrump gọi tất cả người nhập cư là #thúsinh. Ai thực sự nghe ông ấy sẽ hiểu...,Immigrants and Refugees,Non HS
"@LamaPrawesh @htTweets India is gradually becoming safe heavens for drug traffickers,smugglers,illegal immigrants","@LamaPrawesh @htTweets Ở Ấn Độ, đang dần trở thành nơi trú ẩn an toàn cho các đối tượng buôn lậu ma túy, hàng hóa và nhập cư bất hợp pháp.",Immigrants and Refugees,Non HS
Is he mad or get an inspiration ? Former president of Germany Gauck was a happy lover of refugees in 2015 and love multikulti. Now he warns the refugees can destroy Germany society and is afraid ! https://t.co/M5Vzs2U4pX,"Ngày xưa cựu tổng thống Đức Gauck rất mê mấy vụ đa văn hóa và yêu mến người tị nạn, giờ ông lại lo lắng người tị nạn có thể làm thay đổi xã hội Đức!",Immigrants and Refugees,Non HS
Damning UN report reveals state of global refugee crisis in 2017 https://t.co/6TT4n9Arhk,Báo cáo từ Liên Hợp Quốc trong năm 2017 hé lộ tình hình khủng hoảng tị nạn toàn cầu.,Immigrants and Refugees,Non HS
