original,translation,target,label
" rt since when was jesus  "" mixed race "" "" ? ... please stop trying to stick jesus and christianity into your criminal communist ideology . don't tell me you're like those bbc anti-white racists that depict julius caesar and achilles as black men in the name of "" "" diversity "" "" and inclusiveness ""","Làm ơn đừng cố biến Chúa thành biểu tượng cho phong trào đa sắc tộc của bạn giống như những người thích vẽ các biểu tượng lịch sử châu Âu thành người da màu dưới danh nghĩa ""đa dạng"" và ""hòa nhập"".",Religious Groups,Implicit HS
Jews are different.,"Người Do Thái có phong cách riêng, phải không?",Religious Groups,Implicit HS
"The Jews have ""own interests"" in the US, and have the will to influence our government","Người Do Thái có ""âm mưu riêng"" ở Mỹ và rất muốn thao túng chính phủ chúng ta.",Religious Groups,Implicit HS
Gratefulness is apparently not a trait muslims are familiar with.,Người Hồi giáo hình như chưa từng biết đến lòng biết ơn bao giờ.,Religious Groups,Implicit HS
When asked how I knew the holocaust was a lie my answer was if it was the truth there would be no laws against saying it was a lie .,"Khi bị hỏi làm sao tôi biết về việc diệt chủng là bịa đặt, tôi trả lời rằng nếu đó là sự thật thì đã chẳng cần có luật cấm nói rằng nó là bịa. ",Religious Groups,Implicit HS
The vast majority of Muslims are unemployed and refuse to work.,Hầu hết người Hồi giáo đều thất nghiệp và không chịu làm việc.,Religious Groups,Implicit HS
"Jews are different from non-Jews not because of their beliefs, but because of their physical nature. “Jewishness” and malevolence is inherited through blood.","Người Do Thái không phải khác biệt vì niềm tin, mà do ""tiềm năng"" đặc biệt trong dòng máu của họ.",Religious Groups,Implicit HS
"Since Jews think they are the “chosen people”, they ask for special privileges and believe they can be above the rules.","Người Do Thái nghĩ mình là ""dân tộc được chọn"", nên họ đòi ưu tiên đặc biệt và cứ tưởng mình có quyền đứng trên cả luật lệ.",Religious Groups,Implicit HS
prof kmac is right all along that jews have been manipulate white-euro people,"Giáo sư Kmac đúng thật, người Do Thái từ lâu đã thao túng người Âu trắng.",Religious Groups,Implicit HS
"If muslim countries ever hope to become rich and prosperous, they have to drop the muslim part, it's simply outdated and not compatible with a modern world, which is proven again and again on a daily basis throughout the world.","Nếu các nước Hồi giáo muốn giàu có và thịnh vượng, họ phải quên đi phần Hồi giáo, vì cái đó lỗi thời rồi và chẳng phù hợp với thế giới hiện đại đâu, điều này ngày nào cũng được chứng minh khắp nơi trên thế giới.",Religious Groups,Implicit HS
They have been taking advantage of our over-welcoming nature for far to long .,Họ đã lợi dụng sự nồng hậu quá mức của chúng ta từ lâu rồi.,Immigrants and Refugees,Implicit HS
"Immigrants steal our jobs, and they're leaving on our welfare.",Người nhập cư vừa cướp việc làm của chúng ta vừa hưởng trợ cấp từ tiền thuế của chúng ta.,Immigrants and Refugees,Implicit HS
Immigrants come here to get taxpayer funded benefits and then want to live in our houses.,"Người nhập cư đến đây chỉ để hưởng phúc lợi từ tiền thuế của chúng ta, xong rồi lại muốn chiếm luôn nhà cửa.",Immigrants and Refugees,Implicit HS
Only 8% is a real refugee,Chỉ có 8% là người tị nạn thực sự thôi nhỉ.,Immigrants and Refugees,Implicit HS
"For all the people who believe that without migration NHS cannot do it, I would like to tell you that we have already done it in history! (precisely before the 90s and before Tony Blair)","Với những ai tin rằng không có người nhập cư thì NHS không thể hoạt động, tôi muốn nhắc bạn rằng chúng ta đã từng làm được điều đó trong quá khứ! (Cụ thể là trước những năm 90 và trước thời Tony Blair)",Immigrants and Refugees,Implicit HS
"All the migrants in the world cannot replace the hard-working, native-born citizens of our country.",Những người nhập cư dù có đông đến mấy cũng chẳng thể so sánh với công dân bản địa chăm chỉ của chúng ta đâu.,Immigrants and Refugees,Implicit HS
More than half of the prisoners in our jails are foreigners,"Hơn một nửa số người trong tù là người nước ngoài, chắc tại họ thích du lịch nhà đá của mình lắm.",Immigrants and Refugees,Implicit HS
@KamalaHarris @NancyPelosi@RepMaxineWaters @SenSchumerAnd you want open borders and more immigration?? @seanhannityMoment seven masked illegal immigrants storm jewelry store in Texas https://t.co/J5rGl1h87A @MailOnline,"Và họ cứ đòi hỏi mở rộng biên giới và thêm nhiều người nhập cư, như thể chúng ta chưa có đủ cửa hàng trang sức bị trộm mất rồi.",Immigrants and Refugees,Implicit HS
Canada is an immigrant country Don't change it to refugee country please,"Canada là nước của người nhập cư, đừng để nó thành nước tị nạn nhé.",Immigrants and Refugees,Implicit HS
its.time for the white people to ! ! ! #immigration,"Đã đến lúc người trắng phải ""bảo vệ lãnh thổ"" rồi đấy! #nhậpcư",Immigrants and Refugees,Implicit HS
Immigrants speak funny.,Người nhập cư nói chuyện nghe như kể chuyện hài.,Immigrants and Refugees,Implicit HS
She likes big  houses now she can accommodate lots of illegal immigrants https://t.co/Io9z4AXpDF,"Cô ấy thích nhà lớn, giờ thì có thể rộng lòng đón nhiều người nhập cư lậu này.",Immigrants and Refugees,Implicit HS
Lost - but happy ! Merkel co. has not realized who the reality really is. Poor Germany which want go on to love refugees. https://t.co/cqDtwYUaVU,"Đức vẫn mãi ôm ấp giấc mơ màu hồng đón người tị nạn, đúng là tội quá nhỉ!",Immigrants and Refugees,Implicit HS
@Daily_Express  there will be bitterness in the Uk when you sleep rough look up and see refuges walk into houses violence isn't just migrant,"Có khi ngủ ngoài đường nhìn thấy người tị nạn bước vào nhà cửa, không chừng sự bất mãn trong xã hội sẽ tăng cao.",Immigrants and Refugees,Implicit HS
Immigrants are coming to the U.S. only as couples to have babies here.,"Người nhập cư đang kéo nhau sang Mỹ dưới vỏ bọc gia đình để ""mở rộng dân số"" ở đây.",Immigrants and Refugees,Implicit HS
We have become a nation of immigrants.,Giờ đất nước ta giống hội chợ thu nhỏ rồi.,Immigrants and Refugees,Implicit HS
@MailOnline The other side of the coin is how many migrants got housing in the first place tragedy or no Tragedy will we get new housing no!,"Trong khi người dân bản địa vẫn đang chờ đợi nhà ở, thì người mới đến lại lên thẳng chuyến tàu hạnh phúc đầu tiên.",Immigrants and Refugees,Implicit HS
@Lots_Of_Fun_69 @ljbeebe You can have a decent society that works properly or you can have scores of illegal immigrants; you can NOT afford both. Plain and simple. ðŸ‡¨ðŸ‡¦ðŸ‘µ https://t.co/EOEms8A4AK,"@CuonChieuCuoiCung @xxTrung @LinhChieclinh Xã hội có trật tự hay là đầy người nhập cư trái phép, đâu thể chọn cả hai được. Rõ ràng thế rồi. 🏴‍☠️",Immigrants and Refugees,Implicit HS
"The British people should use those houses, not immigrants.","Người Anh mình xây nhà cho người mình ở, chứ không phải cho mấy người nhập cư đâu.",Immigrants and Refugees,Implicit HS
the only reason they come over here is for the free money and welfare.,Lý do duy nhất họ qua đây là để hưởng trợ cấp mà thôi.,Immigrants and Refugees,Implicit HS
Why taxpayers should be burdened with expensive legal process for illegal refugees?Your opinion?,Tại sao người đóng thuế phải chịu gánh nặng cho những người tị nạn lách luật này nhỉ?,Immigrants and Refugees,Implicit HS
I would like to ask all these people supporting the idea that the NHS couldn't survive without migration how did it do it before mass migration and Tony Blair's migration policies in the 1990s.,"Mình thắc mắc mấy người bênh vực chuyện NHS không sống nổi nếu không có nhập cư, vậy trước khi có làn sóng nhập cư ồ ạt và chính sách mở cửa của Tony Blair vào những năm 1990, NHS tồn tại kiểu gì nhỉ?",Immigrants and Refugees,Implicit HS
"#Czechia Zeman labeled this disturbing attitude practiced by West EU leaders as “cowardice masquerading as tolerance”.But also migration pimps @AmnestySlovenia, other NGOs begin intimidation campaigns directed at border guards in Slovenia, Croatia.Europe must support the guards https://t.co/ZacaqpHV9K","Châu Âu thật ra nên biết ơn những ""anh hùng"" biên phòng hơn là nghe theo mấy kẻ ""tốt bụng"" chuyên mở cửa cho vô số vấn đề xã hội vào đất nước.",Immigrants and Refugees,Implicit HS
we have to pay for private school because a third of the kids at the local public school don't speak english .,Chúng tôi phải trả tiền cho trường tư vì một phần ba học sinh trường công ở đây không nói tiếng Việt.,Immigrants and Refugees,Implicit HS
"In fact , if you buy California fruit , you have tasted illegal alien DNA .","Thực ra, nếu bạn mua trái cây California, có lẽ bạn đã ""nếm thử"" DNA của những ""vị khách không mời"" đấy.",Immigrants and Refugees,Implicit HS
The comments section was disabled at Fox News for this article. That could mean the perpetrator is an immigrant or from an immigrant background. But maybe not. Could be a sick white person as well. Evil comes in all colors.,"Phần bình luận trên một tờ báo lớn đã bị khóa. Có thể điều đó có nghĩa là thủ phạm là người nhập cư. Nhưng biết đâu, cũng có thể là một người da trắng bị bệnh. Cái ác không phân biệt màu da.",Immigrants and Refugees,Implicit HS
