text,label
Món bánh mì Pháp thật ngon miệng.,Non HS
Người Trung Quốc không bao giờ tin tưởng ai cả.,Implicit HS
"Một ngày mưa đẹp, ngồi thưởng thức tách cà phê ấm nóng.",Non HS
Phụ nữ nên giữ gìn danh dự của mình và không đi quá xa.,Implicit HS
Quả táo trong mùa thu ngọt ngào và tươi mới.,Non HS
Người da màu chỉ biết cướp giật.,Explicit HS
Một buổi học tập đầy thú vị tại trường đại học.,Non HS
Phụ nữ không bao giờ biết quyết định đúng đắn.,Implicit HS
Cuốn sách mới về các nền văn hóa châu Á rất hấp dẫn.,Non HS
Người Châu Phi không biết quản lý tài chính.,Explicit HS
"Dân nghèo chỉ biết ăn chơi suốt ngày, làm gì có ai chăm chỉ làm ăn cả.",Implicit HS
"Người đồng tính thật đáng xấu hổ, sao chúng ta lại phải sống cạnh họ?",Explicit HS
"Các bác sĩ nữ không bao giờ được làm việc ở những vị trí quan trọng đâu, họ chỉ giỏi chăm sóc người khác thôi.",Implicit HS
"Mọi người hãy tẩy chay hàng Trung Quốc, nó toàn hàng dởm.",Explicit HS
"Người da màu không đáng để học cùng với chúng ta, họ chỉ làm giảm điểm số trung bình của lớp.",Explicit HS
"Phụ nữ chẳng khác nào một món hàng, chỉ biết làm đẹp cho người khác ngắm.",Implicit HS
"Đàn ông không nên khóc, đó là chuyện của phụ nữ.",Implicit HS
"Người Hồi giáo chỉ biết khủng bố và phá hoại, thế giới này sẽ tốt hơn nếu họ không tồn tại.",Explicit HS
"Người già chỉ biết kêu ca, ích kỷ và không có ích gì cho xã hội.",Implicit HS
"Người gốc Á không thể trở thành lãnh đạo, họ chỉ thích làm theo những gì đã được dạy.",Explicit HS
"Phụ nữ không cần phải làm việc, họ chỉ cần ở nhà lo việc nội trợ.",Explicit HS
Người vô gia cư đều là những kẻ nghiện rượu và cờ bạc.,Implicit HS
Người da đen chỉ biết gây rối và cướp bóc.,Explicit HS
"Người thiểu số sắc tộc không đáng sống ở đây, họ chỉ làm xấu đi vẻ đẹp của đất nước.",Explicit HS
"Già rồi thì làm gì có ai quan tâm, chỉ mong họ sớm chết đi.",Implicit HS
"Người đồng tính nên tự cách ly khỏi xã hội, không nên để họ gần gũi con em chúng ta.",Explicit HS
"Phụ nữ không nên tham gia chính trị, họ chỉ giỏi làm phiền phức.",Implicit HS
Người chuyển giới không xứng đáng được tôn trọng như mọi người.,Explicit HS
"Người da trắng luôn coi mình là ưu việt, họ chỉ thích làm lãnh đạo.",Explicit HS
"Người già không cần học hỏi, họ chỉ làm mất thời gian của người trẻ.",Implicit HS
"Người Hồi giáo đều là những kẻ khủng bố, họ chỉ muốn phá hủy thế giới này.",Explicit HS
"Phụ nữ chỉ nên tập trung vào việc chăm sóc gia đình, không nên làm việc khác.",Explicit HS
Người khuyết tật không thể làm việc hiệu quả như người bình thường.,Implicit HS
"Người gốc Á không thể trở thành nghệ sĩ, họ chỉ giỏi về kỹ thuật.",Explicit HS
Người giàu chỉ biết làm hại người khác để bảo vệ lợi ích của họ.,Implicit HS
"Người đồng tính nên tránh xa gia đình, họ chỉ làm hỏng cuộc sống của mọi người.",Explicit HS
"Phụ nữ không cần kiến thức về tài chính, đó là việc của đàn ông.",Implicit HS
Người da màu chỉ biết gây rối và cướp bóc.,Explicit HS
"Người khuyết tật chỉ cần ở nhà, họ không cần phải tham gia vào cộng đồng.",Explicit HS
"Già rồi thì làm gì có ích, họ chỉ làm chậm tiến trình xã hội.",Implicit HS
"Người gốc Phi luôn coi thường luật pháp, họ chỉ thích làm điều trái phép.",Explicit HS
"Phụ nữ không thể trở thành tổng thống, họ chỉ giỏi làm vợ và mẹ.",Explicit HS
Người khuyết tật chỉ nên làm công việc nhẹ nhàng.,Implicit HS
Người da trắng chỉ biết lợi dụng người khác.,Explicit HS
Chắc chắn đàn ông không cần đến phụ nữ để tồn tại. Phụ nữ chỉ là vật cản và phiền phức đối với cuộc sống của họ.,Explicit HS
Cô gái kia chắc chắn chỉ giỏi trong việc chăm sóc nhà cửa và trông con thôi chứ làm gì có khả năng gì hơn đâu.,Implicit HS
Hôm nay tôi đọc được một bài báo nói về tác động của biến đổi khí hậu.,Non HS
Trẻ em hôm nay không biết làm gì ngoài việc lướt Facebook và chơi game. Chúng không còn quan tâm đến những điều thực tế như đọc sách hay học ngoại ngữ.,Implicit HS
"Người đồng tính thật đáng buồn, họ không thể yêu thương được như người bình thường.",Explicit HS
Không hiểu sao cô ấy cứ nghĩ mình có tài năng chỉ vì đã từng tham gia một cuộc thi âm nhạc nhỏ.,Implicit HS
Tôi nghĩ chúng ta cần phải bảo vệ môi trường nếu muốn con cháu của chúng ta có tương lai tốt đẹp.,Non HS
Người nghèo đúng là ngu dốt và không bao giờ biết cách tiết kiệm.,Explicit HS
Anh ta chắc hẳn chỉ giỏi trong việc đổ lỗi cho người khác thay vì chịu trách nhiệm về hành động của mình.,Implicit HS
"Tôi muốn nói rằng, giáo dục chính là chìa khóa để mở cánh cửa tương lai cho mỗi người.",Non HS
Người da màu đều là kẻ trộm.,Explicit HS
Sao cô ta không bận tâm đến việc giáo dục con cái mà chỉ suốt ngày tụ tập cùng đám bạn?,Implicit HS
Tôi thấy thật ấm áp khi nhìn thấy gia đình họ đoàn tụ.,Non HS
Người già thì chỉ ngồi đó than vãn và không biết gì về cuộc sống hiện đại cả.,Explicit HS
Cô ta chỉ giỏi nói chuyện và không bao giờ làm việc thực sự.,Implicit HS
Công việc đầu tiên của tôi thật sự đã dạy tôi rất nhiều về cuộc sống.,Non HS
"Họ không xứng đáng được gọi là người, chỉ là những sinh vật thấp kém.",Explicit HS
Có vẻ như anh ta chỉ giỏi trong việc đưa ra lời hứa suông mà không làm gì cả.,Implicit HS
Tôi thích những chuyến du lịch ngắn vào cuối tuần.,Non HS
"Tôi không biết tại sao, nhưng tôi cảm thấy mọi người Á Đông đều rất chậm chạp.",Explicit HS
Em này chắc chắn chỉ biết cách chi tiêu mà không bao giờ biết quản lý tài chính.,Implicit HS
Tôi thực sự thích phong cảnh tại vùng núi cao.,Non HS
"Họ thật vô giá trị, chỉ biết gây rắc rối mà chẳng mang lại lợi ích gì cho xã hội.",Explicit HS
"Anh ta thật sự không có năng lực, chỉ biết gian lận mà thôi.",Implicit HS
Những ngày nghỉ lễ luôn tạo nên bầu không khí vui vẻ và thân thiện.,Non HS
Đàn bà chỉ biết nấu ăn và chăm sóc nhà cửa.,Explicit HS
Tại sao cô ta không hiểu rằng thành công đến từ việc nỗ lực chứ không chỉ bằng may mắn?,Implicit HS
Việc tham gia tình nguyện thật sự giúp tôi trở thành một người tốt hơn.,Non HS
Người khuyết tật chỉ là gánh nặng cho xã hội và gia đình.,Explicit HS
Cô gái kia chắc chắn chỉ giỏi trong việc trang điểm và mặc đẹp chứ không bao giờ biết học hành.,Implicit HS
Cuộc sống ở nông thôn thật yên bình và giản dị.,Non HS
"Người nhập cư chỉ là những kẻ đốn mạt, họ sống nhờ sự hỗ trợ của chúng ta.",Explicit HS
"Anh ấy chỉ giỏi trong việc đổ lỗi cho người khác, chưa bao giờ nhận trách nhiệm về hành động của mình.",Implicit HS
Những buổi chiều mùa hè ở biển thật tuyệt vời.,Non HS
"Họ thật sự là những kẻ vô dụng, chỉ biết nằm dài và hưởng thụ.",Explicit HS
"Người đồng tính thật sự đáng xấu hổ, làm ô danh gia đình.",Explicit HS
"Tôi thấy phụ nữ chỉ giỏi việc nhà thôi, đừng có mơ tới vị trí lãnh đạo.",Implicit HS
"Bạn này viết code đẹp quá, thật sự tài năng.",Non HS
Nếu bạn da đen mà còn dám dạy người da trắng thì quả là cười nhạt.,Explicit HS
Người ngoại quốc chắc chắn không thể hiểu hết được văn hóa của chúng ta.,Implicit HS
"Tôi đã đọc cuốn sách này, rất bổ ích cho ai muốn tìm hiểu về lịch sử Việt Nam.",Non HS
"Các ông già châu Á này làm ăn gì mà cứ lo rải tiền khắp nơi, chẳng biết dùng làm gì.",Implicit HS
"Người Hồi giáo đều là khủng bố cả rồi, nên cấm vào nước ta để tránh nguy hiểm.",Explicit HS
"Các bạn gái học kém quá, không thể so sánh được với nam sinh.",Implicit HS
"Quả cầu vàng năm nay doanh số bán vé tăng kỷ lục, người dân khắp nơi đều mong chờ.",Non HS
"Thằng tây nó toàn ăn cắp, không làm được việc gì tử tế cả.",Explicit HS
Có lẽ những người thiểu số ấy vẫn đang sống trong thế giới của mình.,Implicit HS
"Cô giáo dạy toán của tôi thực sự tài năng, giúp đỡ rất nhiều trong bài tập khó.",Non HS
Đàn bà không biết gì ngoài việc chăm sóc con cái.,Implicit HS
"Ông giáo viên này giảng bài quá dễ hiểu, ai cũng theo kịp.",Non HS
"Những người đàn ông chuyển giới nên bị giam giữ, không xứng đáng với tự do.",Explicit HS
"Họ chỉ thích chơi trò chơi, làm sao có thể hy vọng họ sẽ trở thành người có học vấn.",Implicit HS
"Nhà báo này thông tin rất chính xác, đưa ra nhiều góc nhìn thú vị.",Non HS
Người gốc Phi không có khả năng quản lý tài chính tốt.,Implicit HS
"Bài diễn thuyết của anh ấy thật sự thuyết phục, khán giả đều cảm thấy hứng khởi.",Non HS
Người chuyển giới là kẻ biến thái.,Explicit HS
"Phụ nữ không nên tham gia quân đội, chỉ nên đứng sau hậu phương.",Implicit HS
"Bà giáo viên này rất tận tâm, chăm sóc học sinh rất chu đáo.",Non HS
Người da trắng luôn nghĩ họ tốt hơn mọi người.,Implicit HS
"Ông giáo viên này rất tận tâm, luôn cố gắng truyền đạt kiến thức tốt nhất cho học sinh.",Non HS
"Người đồng tính là kẻ xấu xa, đáng bị tẩy chay.",Explicit HS
Người khuyết tật nên tránh xa công việc yêu cầu kỹ năng cao.,Implicit HS
"Bài viết này giải thích rất chi tiết và dễ hiểu, người đọc dễ dàng nắm bắt được thông tin.",Non HS
Những người lao động ngoại quốc không biết gì về văn hóa của chúng ta.,Implicit HS
"Bà giáo viên này rất tận tâm, luôn tạo môi trường học tập thoải mái cho học sinh.",Non HS
"Người đồng tính chỉ biết tụ tập ăn chơi, không biết làm việc gì tử tế.",Explicit HS
"Phụ nữ chỉ thích mua sắm và nói chuyện phiếm, không biết gì ngoài việc đó.",Implicit HS
"Bài báo này viết rất khách quan, đưa ra nhiều bằng chứng xác thực.",Non HS
"Người da màu nên ở lại vùng của họ, đừng quấy rối chúng tôi.",Explicit HS
Người thiểu số luôn sống trong thế giới của riêng họ.,Implicit HS
"Ông giáo viên này rất tận tâm, tạo điều kiện cho học sinh phát triển toàn diện.",Non HS
Người lao động ngoại quốc chỉ biết làm việc và kiếm tiền.,Implicit HS
"Bài viết này viết rất rõ ràng, dễ hiểu và đầy đủ thông tin.",Non HS
Dân miền núi đều là ăn bám nhà nước.,Implicit HS
"Họ quả thực là những kẻ vô dụng, không biết làm gì ngoài việc ngồi không ăn vạ.",Implicit HS
Chắc chắn đám người này không thể tự nuôi sống bản thân mình.,Implicit HS
"Những người đồng tính thật đáng thương, họ chẳng bao giờ có thể tìm thấy hạnh phúc trong cuộc sống này.",Implicit HS
"Người H'Mông toàn ăn chơi, cờ bạc cả thôi.",Explicit HS
Bạn gái mình không biết làm gì ngoài việc ngồi nhà làm đẹp.,Implicit HS
Các chị em phụ nữ thật sự yếu đuối và nhạy cảm quá mức.,Implicit HS
"Thằng đàn ông nào cũng phải kiếm tiền, còn phụ nữ chỉ lo giữ nhà cửa gọn gàng là được.",Implicit HS
Các cô gái ở thành phố chỉ thích mua sắm chứ làm gì được việc nhà.,Implicit HS
Người gốc Á hoàn toàn không phù hợp để lãnh đạo.,Explicit HS
Đàn bà luôn thích nói dối và thầm mưu mẹo đằng sau lưng người khác.,Implicit HS
Tất cả những người thiểu số đều sống nhờ vào trợ cấp xã hội.,Explicit HS
